Deformação (%);Tensão à flexão (MPa)
3,618586258032625;57,2432
3,624518042511122;57,3405
3,6304498269896195;57,4383
3,6362827483934748;57,5351
3,642214532871972;57,6331
3,6481463173504696;57,7322
3,6540781018289668;57,8298
3,6599110232328225;57,9255
3,6658428077113197;58,0227
3,671675729115175;58,1215
3,6776075135936726;58,2187
3,6837370242214535;58,3319
3,6899653979238756;58,4472
3,6959960454770147;58,5501
3,7019278299555114;58,6459
3,7078596144340095;58,7415
3,7138902619871477;58,8418
3,719822046465645;58,9409
3,7257538309441425;59,0397
3,731685615422639;59,1352
3,7376173999011373;59,2327
3,743648047454276;59,3309
3,7495798319327727;59,4278
3,7555116164112707;59,5252
3,761542263964409;59,627
3,7677706376668314;59,742
3,7739001482946124;59,8504
3,77993079584775;59,9467
3,7858625803262482;60,0417
3,791794364804745;60,1359
3,7977261492832426;60,232
3,80365793376174;60,326
3,809688581314878;60,4241
3,815620365793376;60,5182
3,821552150271873;60,6149
3,827582797825012;60,7145
3,83351458230351;60,8111
3,8394463667820067;60,9058
3,845674740484429;61,0157
3,851903114186851;61,1302
3,8580326248146313;61,2325
3,864063272367771;61,328
3,8699950568462675;61,4228
3,8760257043994066;61,5193
3,8820563519525453;61,616
3,887988136431043;61,7107
3,8940187839841824;61,8071
3,899950568462679;61,9019
3,9059812160158183;61,9996
3,9120118635689565;62,0973
3,9179436480474545;62,1921
3,9239742956005927;62,2893
3,9303015323776567;62,4065
3,936628769154721;62,519
3,9426594167078597;62,6167
3,948690064260998;62,7108
3,954720711814138;62,8065
3,960850222441918;62,9049
3,966880869995057;63,0028
3,9729115175481953;63,0983
3,9789421651013344;63,195
3,985071675729115;63,2936
3,9912011863568955;63,3934
3,9972318339100337;63,4914
4,003361344537815;63,59
4,00978744438952;63,7118
4,016114681166584;63,8271
4,0223430548690065;63,929
4,028472565496786;64,0239
4,034503213049926;64,116
4,040632723677707;64,2138
4,046762234305487;64,3129
4,052891744933267;64,4097
4,058922392486406;64,5043
4,0650519031141865;64,5991
4,071082550667326;64,6945
4,077212061295107;64,7906
4,083440434997528;64,8945
4,089965397923875;65,019
4,096391497775581;65,1366
4,102619871478003;65,2368
4,108848245180425;65,3338
4,115076618882847;65,433
4,121206129510627;65,53
4,1273356401384085;65,6242
4,1335640138408305;65,724
4,139693524468611;65,8222
4,145823035096392;65,9171
4,152051408798814;66,0158
4,158279782501236;66,1148
4,164409293129015;66,2105
4,170835392980721;66,3258
4,177261492832426;66,4391
4,1835887296094905;66,5401
4,189817103311913;66,636
4,195946613939693;66,7317
4,202174987642115;66,8271
4,208403361344538;66,9258
4,214631735046959;67,0268
4,220860108749382;67,1222
4,227088482451804;67,2179
4,233316856154226;67,3134
4,239545229856648;67,414
4,2458724666337115;67,5156
4,252397429560059;67,6356
4,258922392486406;67,7489
4,26524962926347;67,8469
4,2714780029658925;67,9396
4,277607513593673;68,0289
4,283737024221454;68,1207
4,289965397923876;68,2161
4,296193771626297;68,3109
4,30242214532872;68,4069
4,308749382105783;68,5067
4,3150766188828475;68,6052
4,321206129510627;68,6977
4,32743450321305;68,7931
4,334058329214038;68,9138
4,340583292140385;69,0255
4,346910528917449;69,1235
4,353237765694513;69,2141
4,359466139396936;69,308
4,365694513099356;69,4019
4,371922886801779;69,4957
4,378250123578844;69,5922
4,384577360355907;69,6895
4,390706870983688;69,7772
4,396836381611468;69,8651
4,403064755313891;69,9603
4,409391992090954;70,0583
4,416015818091942;70,1788
4,42263964409293;70,2913
4,429065743944637;70,3926
4,435294117647059;70,4858
4,441621354424123;70,5784
4,447948591201187;70,6733
